M	CHARACTER	DIALOGUE
M	HOLLYWOOD	Fuck! Fucking-shit-fuck-fucking- fuck!
M	HOLLYWOOD	Watch it, old man! What the fuck? You're doing it wrong.
M	TATTOO ARTIST	The needle is doing what the needle does.
M	HOLLYWOOD	What's that supposed to mean? GOLDENROD REVISED 2nd DRAFT 6/4/08 2. CONTINUED: 1
M	TATTOO MASTER	The irezumi does not hide the skin, the tattoo reveals the nature of the man and illuminates the four noble professions in the Book of Five Rings: the Warrior, the Artist, the Merchant, and the farmer. If there is a conflict between the needle and the skin, between the mark and the man, then perhaps the path you have chosen is not the path for which you are suited.
M	HOLLYWOOD	What did you just say, old man? I know you didn't just disrespect me, did you? You that fucking stupid? You disrespect me, and I'll tattoo this ceiling with your fucking brains!
M	TATTOO MASTER	No disrespect.
M	HOLLYWOOD	You're lucky. I can't kill you 'til you finish this thing. Gimme that mirror! How's it looking?
M	HOLLYWOOD (CONT'D)	Not bad. Not bad. For an old fuck.
M	YAKUZA ONE	Hey, boss. This just came for you.
M	HOLLYWOOD	What is it? GOLDENROD REVISED 2nd DRAFT 6/4/08 3. CONTINUED: (2) 1
M	YAKUZA ONE	A letter.
M	HOLLYWOOD	So open it, dumb ass. What? What is it?
M	YAKUZA ONE	Looks like sand.
M	YAKUZA ONE (CONT'D)	Yup. Sand. Black Sand.
M	TATTOO MASTER	No...
M	HOLLYWOOD	You know what this is?
M	HOLLYWOOD (CONT'D)	Wanna let us in on the joke?
M	TATTOO MASTER	Years ago, I watched a man open an envelope like that one.
M	TATTOO MASTER (CONT'D)	There were many with him and they laughed like you laugh now. Then it came from the shadows and their laughter was drowned in blood. You cannot bargain with what is coming. You cannot reason with it. Because it is not a human being. It is a demon sent straight from hell that will never stop until you are dead. GOLDENROD REVISED 2nd DRAFT 6/4/08 4. CONTINUED: (3) 1
M	HOLLYWOOD	What came out of the shadows?
M	TATTOO MASTER	I cannot say the word.
M	HOLLYWOOD	What word?
M	TATTOO ARTIST	That night, one of their blades struck here. I should have died, but for an accident of birth. My heart is here, on the other side.
M	HOLLYWOOD	What the fuck is that?
M	YAKUZA ONE	Looks like a Ninja, boss.
M	HOLLYWOOD	A ninja? Are you kidding me? That's the word you're afraid to say? Ninja?
M	HOLLYWOOD (CONT'D)	Ninja-Ninja-Ninja!
M	HOLLYWOOD (CONT'D)	You old fuck! You had me going! Ninja. That's some good shit. GOLDENROD REVISED 2nd DRAFT 6/4/08 5. CONTINUED: (4) 1
M	HOLLYWOOD (CONT'D)	Listen... you don't have to do this! Whatever you're getting paid, I'll triple it! You hear me! I'll pay you whatever you want! Just name your price!
M	TATTOO ARTIST	But you are real, aren't you?
M	TATTOO ARTIST (CONT'D)	For fifty-seven-years, I've told your story... GOLDENROD REVISED 2nd DRAFT 6/4/08 6. No one ever believed me.
M	TATTOO ARTIST (CONT'D)	But you are real, aren't you?
M	CHECKER	That's a lot of noodles. Are you a student? Tourist? Here on business?
M	CHECKER (CONT'D)	When was the last time someone cooked you a real meal? I get off at seven. GOLDENROD REVISED 2nd DRAFT 6/4/08 7. CONTINUED: 3 You could come by, let me make you a proper dinner!
M	RAIZO	I don't think so. Sorry.
M	CHECKER	So if you're not a student, and you're not a tourist, and you're not here to work... what are you doing?
M	RAIZO	Waiting.
M	CHECKER	For what?
M	RAIZO	For the wheel to turn.
M	OZUNU (V.O.)	Wherever you are, wherever you may go....
M	OZUNU	...you must never, ever forget who you are, how you came to be. You are Ozunu. You are a part of me as I am a part of you. GOLDENROD REVISED 2nd DRAFT 6/4/08 8. CONTINUED: 5
M	OZUNU (CONT'D)	This is the truth of your lives and it will remain true after death.
M	OZUNU (CONT'D)	This is my new son. I have given him the name Raizo. Welcome him as your brother.
M	MASLOW *	What's all this for the Delgata * case? *
M	MIKA *	No. This is Delgata- *
M	MASLOW *	And the rest? *
M	MIKA *	...evidence. *
M	MASLOW *	For? *
M	MASLOW (CONT'D) *	Oh no. Not again. *
M	MIKA *	You said you'd take it serious * when I had serious evidence. * GOLDENROD REVISED 2nd DRAFT 6/4/08 8A. CONTINUED: 5A
M	MASLOW *	Does that evidence include photos * of the Loch Ness monster as well? *
M	MIKA *	You've trusted my research before, * what's the problem now Ryan? *
M	MASLOW *	What's the problem? Come on Mika, * it's like one of those questions * on an IQ test, which of these * doesn't belong; laptops, space * shuttles, nanotechnology, ninjas. *
M	MIKA *	All I'm asking for is an hour. * That's all. Give me an hour and * if you still think I'm chasing * UFO's, I'll walk out and you'll * never hear another thing about * them. *
M	MASLOW *	Why do I think I'm going to regret * this? *
M	LANDLADY (O.S.)	Oh, Mr. Nan, good, you're back.
M	LANDLADY (CONT'D)	We had a heating problem, and I had to go into your apartment.
M	RAIZO	Is everything all right? GOLDENROD REVISED 2nd DRAFT 6/4/08 8B. CONTINUED: 6
M	LANDLADY	Yes, fine, it's all fixed. You keep it very dark and spare in there.
M	RAIZO	Ms. Ali, my privacy is very important to me. If you enter my apartment again without my permission, I will leave your building.
M	LANDLADY	I just -- GOLDENROD REVISED 2nd DRAFT 6/4/08 9. CONTINUED: (2) 6
M	RAIZO	Good day.
M	OZUNU (V.O.)	You should have died.
M	OZUNU	On the street. Abandoned by your parents. Without a home. Without people to care for you. You should have done as most children do, and gone quietly from this world, to the next. But, instead you fought. As you did here today. You fought. And you won.
M	OZUNU (CONT'D)	Scars are the calligraphy of violence, Raizo. They inscribe the story of one's life. GOLDENROD REVISED 2nd DRAFT 6/4/08 10. CONTINUED: 8 You survived because you are different. You are special. That is why you are here. That is why the Great Current, which flows beneath all life, carried you to me.
M	MIKA (V.O.)	It's a pattern, like the currents of the ocean.
F	MIKA	Some people see money as the root of all evil, but to me it looks like a fingerprint. Whether we're talking about 19th century Korea, or 21st century Iraq, the game is the same. If you want to understand why certain things are happening, you have to understand the flow of money.
M	MASLOW	You're excited, Mika. You know I get nervous when you're excited.
F	MIKA	You remember the Eulmi incident? * GOLDENROD REVISED 2nd DRAFT 6/4/08 11. CONTINUED: 11
M	MASLOW	Korean queen, late eighteen- * hundred's. According to you, she was off'd by one of these ninja clans.
F	MIKA	Ozunu. I think. I've been going through some of the original transcripts of the trial of Kunitomo Shigeaki. The prosecutor questioned him about a payment of 100 pounds of gold. Shigeaki answered that he didn't know what the prosecutor was talking about. The question was never brought up again. But what pinged for me was the amount- the exact same amount rumored to be paid to the Hattori Clan for the assassination of Lord Sanda.
M	MASLOW	So you start to wonder, in this ever changing world, if the cost of a man's life has remained constant.
F	MIKA	Exactly. I figure these clans are like a thousand years old. They probably don't change a lot.
M	MIKA (CONT'D)	I started looking at international wire transfers, targeting banks in the regions of several high- profile assassinations and bingo-
M	MIKA (CONT'D)	Minister Zhang. The day before the assassination $1,555,999.90 was transferred from the bank of Shanghai. The exact market value of one hundred pounds of gold.
M	MASLOW	Highly circumstantial. * GOLDENROD REVISED 2nd DRAFT 6/4/08 12. CONTINUED: (2) 11
F	MIKA	I thought you might say that so I checked how often this particular bank transferred that market equivalent to a hundred pounds of gold in the last three years.
M	MASLOW	Let me guess.
F	MIKA	Not once.
M	MASLOW	Okay you got me. This is * interesting. *
F	MIKA	The clans are real, Ryan. They * steal children and turn them into * assassins. They've been doing it * for years and nobody's doing a * damn thing to stop them. *
M	MASLOW	Look, no one's denying the historical record, Mika. But the whole idea just doesn't fit in with a modern world. It's like one of those questions on an IQ test: which of these doesn't belong in this sentence: laptops, space shuttles, nanotechnology, ninjas.
F	MIKA	They're real Ryan. You can call them spooks, or assassins, or whatever you want if it makes you feel better, but they're out there. They're killing people and nobody is doing a damn thing to stop them. GOLDENROD REVISED 2nd DRAFT 6/4/08 13.
M	OZUNU	Our enemies are everywhere.
M	OZUNU	You must move without trace or * footprint.
M	PRETTY WOMAN	Hi... excuse me...? Would you mind?
M	RAIZO	...sorry?
M	PRETTY WOMAN	If it's not too much trouble, could you help me with this? GOLDENROD REVISED 2nd DRAFT 6/4/08 13A. CONTINUED: 12B
M	RAIZO	What clan are you from?
M	PRETTY WOMAN	I... don't understand...
M	RAIZO	You came alone. The Ozunu clan would never make such a mistake. GOLDENROD REVISED 2nd DRAFT 6/4/08 14. CONTINUED: (2) 12B
M	MANAGER	What is going on-
M	MASLOW	And two cokes, please.
F	MIKA	How long have you been here? And you can't say "zwei cola bitte"?
M	MASLOW	Course I can, but you tend to hear more interesting things if people don't know you can understand what they're saying.
F	MIKA	Do you ever stop being a cop?
M	MASLOW	Not the way I was raised. My dad always said, being a cop has nothing to do with a clock. It's a consequence of consciousness often interpreted as desire. GOLDENROD REVISED 2nd DRAFT 6/4/08 15. CONTINUED: 15
F	MIKA	Desire?
M	MASLOW	For justice. And doughnuts.
M	MASLOW (CONT'D)	So you got something else?
F	MIKA	I think so. Same template as before. The transfer was made the day before a multiple homicide in Osaka. The police and newspapers are calling it a gangland slaying.
M	MASLOW	How do you know what the police report says? You're not still requisitioning evidence with my clearance codes, are you?
M	MASLOW (CONT'D)	Good.
F	MIKA	What about the bank audit?
M	MASLOW	Denied. It was a long shot at best.
F	MIKA	But you said you found something.
